基金名称,基金代码,基金规模,近1月,近3月,近6月,近1年,近3年,成立来,基金经理,任职时间,任期收益,总任职时间
淳厚稳嘉债券A,009434,10.30亿元（2020-12-08）,0.37%,--,--,--,--,0.37%,江文军/祁洁萍,17天,0.26%,122天/4年又128天
永赢邦利债券A,008558,1.50亿元（2020-09-30）,0.88%,1.74%,--,--,--,2.04%,谢越/吴玮,166天,1.99%,244天/1年又87天
中融恒安纯债C,008797,0.00亿元（2020-09-30）,0.60%,0.89%,0.95%,--,--,0.59%,哈默,286天,0.59%,5年又112天
国联安短债债券A,008108,2.18亿元（2020-09-30）,0.52%,0.94%,1.41%,2.47%,--,2.78%,洪阳玚/万莉,328天,2.07%,1年又128天/6年又354天
中信保诚稳利债券A,003121,15.61亿元（2020-09-30）,0.84%,1.39%,1.45%,1.75%,14.49%,13.22%,吴胤希/宋海娟,87天,1.32%,4年又89天/7年又76天
嘉实稳宏债券C,003459,0.31亿元（2020-09-30）,2.57%,4.92%,2.88%,12.56%,30.22%,32.69%,赖礼辉/胡永青,37天,1.66%,83天/8年又250天
银华永盛债券,008211,5.90亿元（2020-09-30）,0.79%,1.29%,1.41%,--,--,1.29%,瞿灿,311天,1.29%,5年又232天
银华安丰中短期债券,006645,95.43亿元（2020-09-30）,0.81%,1.33%,1.37%,2.60%,--,6.71%,吴文明,2年又37天,6.71%,3年又302天
天弘信利债券C,003825,0.01亿元（2020-09-30）,0.89%,1.27%,1.54%,3.03%,13.48%,15.88%,王昌俊,1年又63天,3.86%,2年又271天
安信优享纯债债券,006563,0.01亿元（2020-09-30）,0.39%,0.35%,1.03%,1.84%,--,5.57%,潘巍,282天,-0.04%,2年又121天
永赢聚益债券C,006276,0.00亿元（2020-09-30）,0.94%,1.56%,1.64%,3.16%,--,8.99%,谢越/章成,23天,0.65%,244天/1年又145天
华泰柏瑞稳健收益债券A,460008,2.48亿元（2020-09-30）,0.46%,0.06%,0.20%,0.83%,13.24%,47.90%,罗远航/陈东/董元星,173天,0.34%,6年又34天/8年又43天/8年又157天
大成景轩中高等级债券A,009495,0.61亿元（2020-09-01）,0.65%,0.53%,--,--,--,0.61%,杨艳林/方孝成,114天,0.56%,192天/3年又64天
博时安盈债券A,000084,56.17亿元（2020-09-30）,0.42%,0.59%,1.28%,2.75%,12.73%,32.95%,黄海峰,3年又225天,14.64%,5年又265天
南方丰元信用增强债券C,000356,5.68亿元（2020-09-30）,1.05%,0.79%,1.19%,4.39%,19.34%,47.35%,杜才超,2年又343天,18.03%,4年又33天
泰达宏利纯利债券C,003768,0.01亿元（2020-09-30）,0.89%,1.26%,1.65%,3.23%,11.33%,14.48%,宁霄/杜磊,255天,0.83%,255天/3年又179天
华安安和债券C,007168,0.00亿元（2020-09-30）,0.55%,0.87%,1.38%,2.61%,--,3.34%,周益鸣,1年又53天,3.34%,2年又217天
财通恒利纯债,007554,0.05亿元（2020-09-30）,-0.04%,-0.01%,-0.06%,1.56%,--,1.33%,杨烨超/林洪钧,241天,-1.22%,3年又57天/6年又245天
博时信用优选债券A,009271,2.06亿元（2020-09-30）,0.69%,0.82%,1.44%,--,--,1.56%,李汉楠/黄海峰,233天,1.56%,1年又19天/5年又265天
交银裕盈纯债债券A,519776,5.63亿元（2020-09-30）,0.85%,1.35%,1.43%,2.81%,13.99%,16.73%,连端清,3年又286天,15.92%,5年又161天
兴业短债债券C,002769,0.01亿元（2020-09-30）,0.55%,1.03%,1.43%,2.63%,4.38%,11.18%,刘禹含/丁进,1年又228天,4.77%,3年又286天/5年又228天
蜂巢添元纯债C,009253,0.00亿元（2020-09-24）,0.62%,0.85%,--,--,--,0.88%,金之洁/李海涛,89天,0.85%,256天/1年又178天
泰康安欣纯债债券A,006978,1.00亿元（2020-09-30）,0.87%,1.34%,1.36%,1.51%,--,2.44%,任翀,1年又116天,2.44%,4年又294天
华安安浦债券A,006337,7.52亿元（2020-09-30）,0.98%,1.54%,1.77%,2.95%,--,8.15%,孙丽娜,2年又127天,8.15%,6年又135天
格林泓远纯债C,009408,0.00亿元（2020-09-30）,-3.07%,-2.40%,-2.42%,--,--,-2.60%,杜钧天/张晓圆,193天,-2.79%,193天/2年又39天
兴业福鑫债券,004140,21.72亿元（2020-09-30）,0.84%,1.43%,1.51%,2.88%,13.86%,17.12%,伍方方,1年又331天,5.96%,2年又228天
浙商丰顺纯债债券,007179,0.30亿元（2020-09-30）,0.64%,0.98%,0.97%,1.76%,--,1.85%,刘爱民/周锦程,1年又23天,1.85%,2年又361天/3年又328天
鹏扬富利增强债C,008070,0.30亿元（2020-09-30）,1.76%,5.26%,4.80%,--,--,7.26%,王华,264天,7.26%,2年又332天
海富通瑞丰债券型,519136,2.15亿元（2020-09-30）,1.01%,1.52%,1.60%,3.43%,13.64%,14.75%,刘田,54天,1.39%,188天
人保鑫瑞中短债债券A,006073,1.50亿元（2020-09-30）,0.39%,-2.33%,-1.84%,-0.37%,--,5.09%,田阳,186天,-1.84%,1年又185天
鑫元裕利债券,002915,10.74亿元（2020-09-30）,0.64%,1.27%,1.36%,2.92%,13.75%,17.29%,颜昕,1年又81天,4.02%,5年又200天
西部利得合享A,675041,34.50亿元（2020-09-30）,0.72%,1.34%,1.38%,3.42%,15.36%,19.36%,严志勇/刘心峰,2年又270天,13.13%,3年又155天/3年又328天
华商瑞丰短债C,007210,0.64亿元（2020-09-30）,0.41%,0.56%,0.95%,2.11%,--,4.03%,胡中原,1年又141天,3.34%,1年又298天
兴银中短债C,006546,2.34亿元（2020-09-30）,0.51%,0.69%,1.18%,2.84%,--,7.72%,李文程,362天,2.74%,2年又275天
东方臻宝纯债债券C,006211,0.00亿元（2020-09-30）,0.63%,-1.08%,-0.76%,0.50%,--,10.21%,郑雪莹,241天,-1.59%,255天
华夏鼎航债券C,008858,0.00亿元（2020-09-30）,0.84%,1.18%,1.83%,--,--,1.83%,张海静,191天,1.83%,1年又310天
平安惠诚纯债债券,006316,10.20亿元（2020-09-30）,0.70%,1.18%,1.35%,2.08%,--,17.52%,苏宁,307天,0.80%,1年又17天
泓德裕和纯债债券A,002736,32.72亿元（2020-09-30）,0.35%,0.08%,0.75%,2.71%,17.18%,21.40%,赵琳婧/李倩,2年又113天,11.99%,2年又113天/5年又22天
银华安鑫短债债券A,006907,11.47亿元（2020-09-30）,0.47%,0.81%,1.18%,2.43%,--,5.30%,赵楠楠,328天,2.00%,1年又165天
先锋博盈纯债A,005890,0.13亿元（2020-09-30）,2.13%,2.49%,3.33%,6.30%,--,8.98%,杜旭,30天,2.01%,321天
南方初元中短债C,007150,6.92亿元（2020-09-30）,0.56%,0.86%,1.50%,2.66%,--,4.67%,李慧鹏,163天,1.37%,6年又79天
浙商惠裕纯债,003549,13.25亿元（2020-09-30）,0.75%,1.33%,2.13%,3.23%,15.91%,14.16%,赵柳燕,277天,1.46%,278天
交银丰盈收益债券C,005025,0.05亿元（2020-09-30）,0.88%,1.35%,1.36%,1.90%,11.55%,12.63%,连端清,141天,1.41%,5年又161天
平安惠锦债券,005971,12.79亿元（2020-09-30）,0.68%,1.15%,1.25%,2.67%,--,9.80%,韩克,307天,0.82%,2年又130天
鹏华丰盈债券,003741,17.92亿元（2020-09-30）,0.77%,1.25%,1.17%,2.51%,46.11%,51.68%,李振宇,2年又182天,42.66%,4年又14天
创金合信尊泰纯债债券,003289,9.99亿元（2020-09-30）,0.35%,0.68%,1.29%,0.76%,1.19%,2.06%,郑振源,2年又92天,-1.37%,5年又242天
民生加银高等级信用债C,000089,14.93亿元（2020-09-30）,0.58%,1.01%,--,--,--,1.48%,李文君,1年又192天,1.45%,6年又192天
广发安泽短债债券A,002864,39.71亿元（2020-09-30）,0.47%,0.87%,1.31%,2.45%,11.40%,16.66%,刘志辉,1年又276天,5.00%,4年又55天
天治鑫利纯债债券A,003123,0.03亿元（2020-09-30）,0.29%,-0.04%,0.55%,3.33%,8.72%,9.75%,郝杰,1年又117天,3.70%,1年又129天
博时富瑞纯债债券C,008106,11.29亿元（2020-09-30）,0.38%,0.45%,1.28%,3.48%,--,5.03%,倪玉娟,1年又82天,5.03%,2年又277天
西部利得祥逸债券A,675091,6.37亿元（2020-09-30）,0.76%,1.31%,1.41%,1.93%,9.53%,12.36%,唐煜,64天,1.01%,303天
方正富邦富利纯债A,006731,0.10亿元（2020-09-30）,0.53%,0.80%,0.69%,0.07%,--,6.93%,程同朦,202天,0.44%,1年又303天
易方达安源中短债债券C,110052,0.65亿元（2020-09-30）,0.65%,1.16%,1.72%,2.60%,--,4.63%,李一硕,1年又228天,4.60%,6年又184天
中加民丰纯债,007572,5.72亿元（2020-09-30）,0.75%,1.25%,1.54%,3.13%,--,4.50%,袁素,27天,0.65%,86天
兴业福益债券,002524,0.33亿元（2020-09-30）,0.27%,0.55%,4.15%,5.73%,14.54%,16.04%,唐丁祥,1年又319天,8.62%,1年又326天
交银丰润收益债券C,519745,0.02亿元（2020-09-30）,0.80%,1.31%,1.26%,2.14%,10.82%,23.65%,魏玉敏,141天,1.37%,2年又135天
大成景旭纯债债券A,000152,0.09亿元（2020-09-30）,0.89%,1.47%,1.56%,3.01%,12.99%,48.15%,方锐,73天,1.20%,125天
长城短债债券C,007195,0.46亿元（2020-09-30）,0.37%,0.78%,1.27%,2.72%,--,4.00%,邹德立,1年又135天,4.00%,9年又86天
天弘弘择短债C,007824,33.93亿元（2020-09-30）,0.40%,0.88%,1.70%,3.53%,--,4.91%,王昌俊,1年又144天,4.91%,2年又271天
长安泓润纯债债券C,005346,1.10亿元（2020-09-30）,1.00%,1.29%,1.64%,2.82%,--,11.77%,刘兴旺,1年又110天,4.50%,6年又33天
博时智臻纯债债券,003210,10.79亿元（2020-09-30）,0.64%,1.26%,1.39%,2.93%,13.47%,17.68%,程卓,2年又302天,12.49%,4年又153天
长信利率A,519943,14.01亿元（2020-09-30）,0.91%,1.46%,1.43%,3.16%,16.30%,19.64%,段博卿,306天,1.73%,1年又43天
泰达淘利债券A,000319,0.06亿元（2020-09-30）,2.95%,3.26%,3.56%,5.34%,17.75%,46.13%,李祥源,354天,5.16%,1年又87天
兴银合盈债券A,001783,49.84亿元（2020-09-30）,0.82%,1.22%,1.50%,2.98%,--,4.71%,张蕴文/陶国峰,151天,1.22%,151天/1年又39天
华商瑞丰短债A,003403,2.70亿元（2020-09-30）,0.44%,0.68%,1.16%,2.54%,-1.75%,6.64%,胡中原,1年又141天,3.92%,1年又298天
汇安短债债券A,006519,3.16亿元（2020-09-30）,0.46%,1.03%,1.71%,3.39%,--,8.27%,黄济宽,228天,1.81%,1年又59天
嘉实稳华纯债债券,004544,16.41亿元（2020-09-30）,0.51%,0.99%,1.91%,4.18%,17.62%,19.41%,王亚洲,3年又211天,19.41%,5年又187天
海富通瑞合纯债,004264,2.06亿元（2020-09-30）,0.74%,1.19%,1.18%,2.78%,14.86%,17.22%,刘田/夏妍妍,188天,1.01%,188天/3年又6天
国金惠远纯债A,008642,4.66亿元（2020-09-30）,0.55%,0.84%,1.11%,--,--,-0.04%,刘辉,241天,-0.04%,4年又135天
财通资管鸿福短债A,007915,12.54亿元（2020-09-30）,0.51%,1.00%,1.92%,4.83%,--,6.04%,邹舟/李杰,320天,3.98%,1年又234天/8年又5天
东海祥瑞C,002382,1.19亿元（2020-09-30）,-0.30%,-0.59%,1.03%,4.12%,15.51%,14.01%,祝鸿玲,3年又229天,15.86%,4年又293天
格林泓远纯债A,009407,3.99亿元（2020-09-30）,5.28%,6.03%,6.03%,--,--,5.85%,杜钧天/张晓圆,193天,5.64%,193天/2年又39天
人保鑫瑞中短债债券C,006074,1.56亿元（2020-09-30）,0.36%,-2.40%,-1.97%,-0.62%,--,4.51%,田阳,186天,-1.97%,1年又185天
永赢聚益债券A,006275,20.01亿元（2020-09-30）,0.93%,1.53%,1.60%,3.09%,--,9.29%,谢越/章成,23天,0.65%,244天/1年又145天
方正富邦富利纯债C,006732,0.13亿元（2020-09-30）,0.51%,0.71%,0.54%,-0.28%,--,6.26%,程同朦,202天,0.28%,1年又303天
万家鑫丰纯债A,004079,5.14亿元（2020-09-30）,0.63%,1.11%,1.19%,2.69%,14.76%,18.20%,陈奕雯,1年又124天,4.05%,1年又324天
中融恒惠纯债C,006036,0.01亿元（2020-09-30）,0.64%,1.05%,1.11%,4.31%,--,8.59%,哈默,311天,2.56%,5年又112天
金鹰添瑞中短债A,005010,6.18亿元（2020-09-30）,0.63%,1.06%,1.56%,3.00%,12.41%,14.22%,龙悦芳/戴骏,3年又112天,14.19%,3年又125天/4年又83天
南方吉元短债C,006518,4.93亿元（2020-09-30）,0.56%,1.02%,1.34%,2.38%,--,6.09%,何康,2年又51天,6.09%,6年又56天
交银裕盈纯债债券C,519777,0.00亿元（2020-09-30）,0.81%,1.24%,1.22%,2.39%,14.09%,16.37%,连端清,3年又286天,15.68%,5年又161天
鹏扬富利增强债A,008069,2.52亿元（2020-09-30）,1.80%,5.38%,5.01%,--,--,7.57%,王华,264天,7.57%,2年又332天
先锋博盈纯债C,005891,0.12亿元（2020-09-30）,2.09%,2.38%,3.12%,5.87%,--,8.32%,杜旭,30天,1.99%,321天
南华瑞恒中短债债券A,005513,0.04亿元（2020-09-30）,0.62%,0.45%,0.56%,1.26%,--,4.85%,曹进前,219天,0.38%,3年又16天
金信民兴债券C,004401,0.01亿元（2020-09-30）,0.25%,0.49%,0.72%,0.96%,25.30%,21.15%,杨杰/周余,2年又253天,20.72%,2年又309天/4年又26天
汇添富90天短债A,007456,1.08亿元（2020-09-30）,0.67%,1.03%,1.65%,3.51%,--,5.92%,蒋文玲,1年又213天,5.92%,6年又346天
创金合信尊丰纯债,003192,8.61亿元（2020-09-30）,0.61%,1.31%,1.34%,2.92%,13.47%,18.21%,郑振源,2年又92天,8.25%,5年又242天
新华鑫日享中短债C,006695,0.30亿元（2020-09-30）,0.35%,0.76%,1.30%,2.57%,--,6.63%,赵楠/王滨,299天,1.65%,4年又231天/4年又360天
东方红益鑫纯债A,003668,12.27亿元（2020-09-30）,0.64%,1.12%,1.74%,2.96%,14.92%,18.45%,徐觅/纪文静,4年又21天,18.47%,4年又21天/5年又182天
永赢泰益债券A,006094,5.10亿元（2020-09-30）,0.75%,1.14%,1.35%,2.95%,--,10.12%,乔嘉麒,2年又200天,10.12%,3年又230天
财通鸿运中短债债券A,006799,1.13亿元（2020-09-30）,0.57%,1.24%,2.22%,4.48%,--,8.65%,周庆/宫志芳,73天,0.88%,73天/3年又146天
宝盈盈泰纯债债券C,006572,0.80亿元（2020-09-30）,0.61%,0.52%,1.33%,2.55%,--,9.26%,高宇,2年又18天,9.26%,4年又183天
财通汇利纯债,005854,5.26亿元（2020-09-30）,0.82%,1.07%,1.29%,2.86%,--,11.42%,林洪钧/罗晓倩,2年又112天,10.21%,6年又245天/3年又176天
汇安短债债券E,006521,0.26亿元（2020-09-30）,0.46%,1.01%,1.69%,3.36%,--,8.23%,黄济宽,228天,1.78%,1年又59天
中融恒惠纯债A,006035,20.95亿元（2020-09-30）,0.67%,1.14%,1.22%,4.27%,--,7.39%,哈默,311天,2.50%,5年又112天
南方初元中短债A,007149,3.13亿元（2020-09-30）,0.57%,0.89%,1.56%,2.77%,--,4.84%,李慧鹏,163天,1.40%,6年又79天
平安短债E,005756,43.88亿元（2020-09-30）,0.65%,0.97%,1.36%,2.34%,--,9.46%,段玮婧,46天,0.86%,4年又6天
创金合信鑫日享短债债券C,006825,1.68亿元（2020-09-30）,0.47%,0.65%,1.29%,2.95%,--,7.56%,谢创/郑振源/王一兵,1年又326天,6.93%,2年又122天/5年又242天/5年又242天
融通通源短融债券B,001941,8.17亿元（2020-09-30）,0.53%,0.93%,1.25%,2.87%,11.77%,17.78%,张一格/朱浩然,2年又16天,6.76%,7年又237天/3年又125天
汇添富短债债券C,006647,15.94亿元（2020-09-30）,0.54%,0.89%,1.36%,2.70%,--,6.57%,蒋文玲,2年又29天,6.57%,6年又346天
民生加银高等级信用债A,000090,0.37亿元（2020-09-30）,0.60%,1.07%,--,--,--,1.59%,李文君,1年又192天,1.56%,6年又192天
汇添富90天短债C,007458,0.44亿元（2020-09-30）,0.68%,1.04%,1.65%,3.51%,--,5.92%,蒋文玲,1年又213天,5.92%,6年又346天
泰达淘利债券C,000320,0.04亿元（2020-09-30）,2.93%,3.20%,3.47%,5.09%,16.84%,44.01%,李祥源,354天,4.92%,1年又87天
永赢泰益债券C,006095,0.00亿元（2020-09-30）,0.74%,1.10%,1.27%,2.78%,--,9.62%,乔嘉麒,2年又200天,9.62%,3年又230天
海富通瑞福债券,519137,3.24亿元（2020-09-30）,0.87%,0.90%,1.34%,3.99%,8.28%,9.53%,张靖爽,1年又117天,5.72%,4年又173天
前海联合泳盛纯债A,006358,5.14亿元（2020-09-30）,0.64%,1.07%,1.79%,3.33%,--,9.41%,曾婷婷/张雅洁,1年又352天,9.42%,4年又128天/5年又19天
鹏华稳利短债A,007515,0.76亿元（2020-09-30）,0.46%,0.85%,1.61%,3.56%,--,4.31%,刘涛/叶朝明,1年又73天,4.31%,4年又229天/6年又318天
融通通优债券,003146,7.66亿元（2020-09-30）,4.55%,5.14%,5.14%,5.84%,15.22%,18.84%,王超,1年又136天,7.03%,7年又16天
前海联合添和纯债C,003499,2.60亿元（2020-09-30）,0.66%,1.13%,1.13%,2.61%,12.79%,15.22%,曾婷婷/张雅洁,290天,0.62%,4年又128天/5年又19天
融通通润债券,003650,8.23亿元（2020-09-30）,0.71%,1.20%,1.22%,2.27%,12.59%,16.36%,刘明,2年又16天,6.51%,2年又52天
中泰蓝月短债C,007058,0.21亿元（2020-09-30）,0.41%,0.75%,1.25%,2.60%,--,4.83%,商园波/张蓓蓓(Zhang Phoebe),1年又260天,4.83%,1年又260天/1年又260天
蜂巢添幂中短债A,007218,6.95亿元（2020-09-30）,0.63%,1.09%,1.60%,3.51%,--,5.09%,李海涛/廖新昌,1年又60天,4.94%,1年又178天/1年又346天
招商招旺纯债C,003619,0.00亿元（2020-09-30）,0.55%,0.73%,1.41%,3.02%,15.25%,17.14%,范刚强,1年又42天,3.58%,1年又42天
大成景盈债券,006811,0.00亿元（2020-09-30）,0.63%,3.37%,3.53%,5.12%,--,6.79%,汪伟,114天,3.62%,2年又364天
汇安短债债券C,006520,2.05亿元（2020-09-30）,0.44%,0.95%,1.58%,3.13%,--,7.73%,黄济宽,228天,1.65%,1年又59天
银河天盈中短债C,007636,0.47亿元（2020-09-30）,0.44%,0.68%,1.39%,3.27%,--,4.07%,张沛/韩晶,1年又72天,4.07%,2年又343天/10年又364天
前海联合泳盛纯债C,006359,0.00亿元（2020-09-30）,0.63%,1.02%,1.71%,3.18%,--,16.36%,曾婷婷/张雅洁,1年又352天,16.38%,4年又128天/5年又19天
交银丰盈收益债券A,519740,7.48亿元（2020-09-30）,0.92%,1.47%,1.62%,2.35%,7.79%,32.35%,连端清,141天,1.57%,5年又161天
财通资管鸿福短债C,007916,34.66亿元（2020-09-30）,0.50%,0.97%,1.88%,4.70%,--,5.89%,邹舟/李杰,320天,3.89%,1年又234天/8年又5天
华泰紫金智盈债券A,005467,18.15亿元（2020-09-30）,0.84%,-0.12%,0.74%,2.84%,--,17.50%,阮毅/李博良,2年又72天,9.94%,2年又72天/3年又140天
新疆前海联合泳祺纯债A,006203,8.16亿元（2020-09-30）,0.85%,1.53%,1.50%,2.69%,--,9.10%,黄浩东/张雅洁,290天,0.87%,1年又25天/5年又19天
鹏扬浦利中短债C,008498,0.12亿元（2020-09-30）,0.59%,1.17%,1.30%,3.26%,--,3.17%,陈钟闻,1年又25天,3.17%,3年又154天
鹏扬利沣短债A,006829,0.24亿元（2020-09-30）,0.47%,1.05%,1.38%,3.05%,--,4.03%,王莹莹/陈钟闻,1年又59天,3.69%,2年又140天/3年又154天
永赢泰利债券C,007200,0.00亿元（2020-09-30）,0.59%,1.02%,0.85%,-0.40%,--,18.30%,徐沛琳/江凌,23天,0.42%,128天/1年又45天
泓德裕和纯债债券C,002737,0.55亿元（2020-09-30）,0.31%,0.00%,0.59%,2.40%,16.02%,19.50%,赵琳婧/李倩,2年又113天,11.16%,2年又113天/5年又22天
上投摩根纯债添利债券C,000890,0.02亿元（2020-09-30）,0.39%,0.65%,0.55%,1.58%,7.62%,13.87%,任翔/唐瑭,261天,-1.60%,1年又46天/5年又238天
博时季季享持有期C,007845,38.13亿元（2020-09-30）,0.44%,0.64%,1.32%,3.41%,--,4.96%,黄海峰,1年又128天,4.96%,5年又265天
诺安聚利债券A,000736,0.09亿元（2020-09-30）,0.83%,1.55%,1.10%,2.18%,14.85%,30.64%,谢志华,6年又30天,30.24%,9年又266天
安信尊享纯债,003395,34.27亿元（2020-09-30）,0.92%,1.51%,1.49%,2.74%,14.62%,17.77%,李君/张翼飞,3年又16天,15.08%,3年又16天/6年又292天
西部利得合享C,675043,0.78亿元（2020-09-30）,0.72%,1.32%,1.35%,3.36%,15.19%,33.55%,严志勇/刘心峰,2年又270天,12.98%,3年又155天/3年又328天
华泰紫金智盈债券C,005468,3.49亿元（2020-09-30）,0.82%,-0.19%,0.59%,2.55%,--,11.61%,阮毅/李博良,2年又72天,9.63%,2年又72天/3年又140天
西部利得祥逸债券C,675093,0.01亿元（2020-09-30）,0.75%,1.31%,3.07%,3.54%,8.77%,7.71%,唐煜,64天,1.02%,303天
山西证券超短债C,006627,3.66亿元（2020-09-30）,0.43%,0.74%,1.51%,3.28%,--,7.26%,刘凌云/华志贵,1年又355天,7.26%,3年又123天/9年又203天
博时裕康纯债债券,002206,10.79亿元（2020-09-30）,0.63%,1.06%,1.25%,2.83%,16.54%,16.35%,陈黎,1年又306天,6.47%,2年又277天
华富恒欣纯债债券A,006636,0.61亿元（2020-09-30）,0.72%,1.00%,1.60%,2.60%,--,4.42%,陶祺/姚姣姣,1年又110天,3.55%,1年又110天/4年又7天
光大阳光稳债中短债债券C,860050,--亿元（--）,0.47%,0.71%,--,--,--,1.09%,车飞,152天,1.09%,152天
汇添富丰利短债债券C,011057,--亿元（--）,--,--,--,--,--,0.28%,蒋文玲,24天,0.28%,6年又346天
鹏扬利沣短债C,006830,0.44亿元（2020-09-30）,0.46%,0.97%,1.25%,2.79%,--,3.68%,王莹莹/陈钟闻,1年又59天,3.39%,2年又140天/3年又154天
博时富添纯债债券,008170,0.51亿元（2020-09-30）,0.36%,0.74%,0.93%,1.66%,--,2.01%,陈凯杨,1年又52天,2.01%,8年又37天
富安达富利纯债,007520,0.89亿元（2020-09-30）,0.37%,0.71%,1.56%,3.32%,--,4.39%,张帅/张凯瑜/李飞,1年又157天,4.30%,1年又157天/7年又348天/10年又147天
大成惠益纯债,003575,20.31亿元（2020-09-30）,0.18%,0.53%,0.72%,1.75%,9.03%,12.87%,陈会荣,186天,0.72%,4年又158天
浦银安盛普瑞纯债C,005201,0.00亿元（2020-09-30）,0.80%,1.32%,1.30%,2.42%,--,5.13%,章潇枫,356天,2.33%,3年又241天
国寿安保泰荣纯债债券,007215,29.63亿元（2020-09-30）,0.81%,1.33%,1.42%,2.61%,--,4.89%,陶尹斌,1年又261天,4.89%,1年又325天
永赢合益债券,006771,20.20亿元（2020-09-30）,0.92%,1.54%,1.64%,2.91%,--,6.03%,谢越,191天,0.44%,244天
博时季季享持有期B,000784,12.27亿元（2020-09-30）,0.44%,0.65%,1.35%,3.45%,--,5.23%,黄海峰,1年又313天,5.03%,5年又265天
广发景智纯债,006019,19.48亿元（2020-09-30）,1.29%,1.83%,1.83%,2.90%,--,7.73%,谢军,243天,0.08%,14年又124天
东海祥苏短债A,008578,2.24亿元（2020-09-30）,0.43%,0.33%,1.83%,--,--,2.52%,祝鸿玲,304天,2.52%,4年又293天
平安元盛超短债A,008694,0.49亿元（2020-09-30）,0.51%,0.93%,2.25%,--,--,2.43%,苏宁,298天,2.43%,1年又17天
浦银安盛普丰纯债债券C,007069,0.01亿元（2020-09-30）,0.19%,0.14%,-0.07%,0.95%,--,1.61%,章潇枫,1年又123天,1.61%,3年又241天
东海祥苏短债C,008579,0.09亿元（2020-09-30）,0.41%,0.29%,1.73%,--,--,2.26%,祝鸿玲,304天,2.26%,4年又293天
永赢众利债券,007279,33.49亿元（2020-09-30）,0.94%,1.54%,1.49%,2.99%,--,4.16%,江凌,163天,1.51%,1年又45天
宝盈安泰短债债券C,006388,6.67亿元（2020-09-30）,0.40%,0.67%,1.50%,2.86%,--,7.49%,李宇昂/邓栋/高宇,185天,1.55%,1年又72天/6年又143天/4年又183天
国寿安保安享纯债,003514,10.02亿元（2020-09-30）,0.64%,1.08%,1.61%,2.79%,12.52%,14.67%,李一鸣,3年又234天,14.89%,5年又355天
华安鼎益债券A,005709,2.14亿元（2020-09-30）,0.55%,0.86%,1.43%,4.91%,--,10.97%,郑如熙,2年又70天,10.97%,3年又192天
